Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.9261676843075097,0.9149537037037037,0.9261676843075097,0.8931622000271161,0.9689286520803387,0.9186450289934476,1.726834774017334
fc_none,0.9246670517884744,0.908165636473486,0.9246670517884744,0.8901086387136447,0.9682198792325342,0.9171549664804212,1.6676077842712402
fc_none,0.9253053774512098,0.9138729394332283,0.9253053774512098,0.8918210573881609,0.9682146679452134,0.9161752521525797,1.7798526287078857
fc_none,0.9268525025376747,0.9115510013972986,0.9268525025376747,0.893122803815087,0.9692245739837005,0.9187839184060846,1.731442928314209
fc_none,0.9240379810094953,0.9110027855153203,0.9240379810094953,0.8897302199047835,0.9682485499919544,0.9147160344177071,1.817176342010498
fc_none,0.9242336701072784,0.9092511013215859,0.9242336701072784,0.889897431242625,0.9680233182791571,0.916873921440847,1.5934467315673828
fc_none,0.9245486349721996,0.9134722739114254,0.9245486349721996,0.8904609663741696,0.9681833624576933,0.9156502673869582,1.7272636890411377
fc_none,0.9254533243787777,0.9125087027152472,0.9254533243787777,0.8917515251854036,0.9688908976604609,0.9167730448501,1.713136911392212
fc_none,0.9218913474601415,0.9038720148388593,0.9218913474601415,0.8862819988178057,0.9670381037840845,0.9138284495300333,1.6130871772766113
fc_none,0.924245262402048,0.9120318872821653,0.924245262402048,0.8902259720871316,0.9685999652990448,0.9158311758078282,1.690657138824463
fc_std,0.922931656079784,0.9096450006979017,0.922931656079784,0.8878746594005449,0.9677482479412558,0.9164365843221662,1.4006857872009277
fc_std,0.9237506439979392,0.9136283514240653,0.9237506439979392,0.8896919324238866,0.9680136427482107,0.9156977943884324,1.411036491394043
fc_std,0.9250566096665885,0.9157271964967856,0.9250566096665885,0.8912112075805319,0.9687218903734889,0.9170147290994585,1.4823033809661865
fc_std,0.9275219760488391,0.9144322685940779,0.9275219760488391,0.8941680725913091,0.969860659133836,0.9182059593116109,1.564265251159668
fc_std,0.9246920711241551,0.9142538975501113,0.9246920711241551,0.8909386869234942,0.9686782924223858,0.916542319353679,1.3987140655517578
fc_std,0.9253211782519786,0.9145899200297564,0.9253211782519786,0.8915831935820151,0.9686481066150104,0.915176803607919,1.55548095703125
fc_std,0.9248109729425733,0.912454789947139,0.9248109729425733,0.891032171885259,0.9689970242380817,0.917176364403556,1.6871459484100342
fc_std,0.9255275974025974,0.9145183806421592,0.9255275974025974,0.8917576060076685,0.9683555141489278,0.9147305630911136,1.4059169292449951
fc_std,0.9252568466414764,0.9154182562575602,0.9252568466414764,0.8915471578422709,0.9675881601152683,0.9126554483768874,1.405946969985962
fc_std,0.9229459543892533,0.9095549677479233,0.9229459543892533,0.8882242313008406,0.9676385743741749,0.9150577202451954,1.3571581840515137
fc_mm_0-1,0.9222317596566524,0.925614849187935,0.9222317596566524,0.8889631659870313,0.9652996776837972,0.911134089622219,1.3871450424194336
