Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.926634718948535,0.9114961803614682,0.926634718948535,0.8927821881558535,0.9703815650252562,0.9264661858811746,2.8384580612182617
fc_none,0.9250425628289833,0.910330118694362,0.9250425628289833,0.8910976467651531,0.9698963012241623,0.9262151766731541,2.6501247882843018
fc_none,0.924882555834751,0.9085748848462291,0.924882555834751,0.8902869908135587,0.9705883852820051,0.9287657725585251,2.5104610919952393
fc_none,0.9223672296980862,0.9053501764815158,0.9223672296980862,0.8868770046177293,0.968891834693534,0.9228081953533575,2.4855117797851562
fc_none,0.9247565239106006,0.9061846568468008,0.9247565239106006,0.8899942954934399,0.9694473389490893,0.9228264569869714,2.6061081886291504
fc_none,0.9220331043098063,0.9052165812761993,0.9220331043098063,0.8861682967421288,0.968796037628481,0.9220716689919584,2.546747922897339
fc_none,0.9237915313514864,0.906003159557662,0.9237915313514864,0.8887622780829098,0.9700564053167637,0.9268867711244586,2.3744492530822754
fc_none,0.9260224382480066,0.9123199552510138,0.9260224382480066,0.8919676427025179,0.9709998205367174,0.9278862519572334,2.7361114025115967
fc_none,0.9258727284081684,0.9093613461002138,0.9258727284081684,0.8917859422007476,0.9701938950227915,0.9266113665567617,2.6189346313476562
fc_none,0.923377150529241,0.906183269891375,0.923377150529241,0.8883276450511945,0.9698249442922453,0.92653300670237,2.666456460952759
fc_std,0.9260005309098859,0.9109879360939028,0.9260005309098859,0.8919393455706305,0.9705853941595033,0.9262137299912676,2.1099231243133545
fc_std,0.9239581707507414,0.9083259727581238,0.9239581707507414,0.8891467576791808,0.9698260143605874,0.9256625457835683,2.022887706756592
fc_std,0.9237175580868451,0.9062892204713429,0.9237175580868451,0.8887318807548545,0.9692888205441297,0.9239232056947921,2.073826551437378
fc_std,0.9250550377066842,0.9106085334576824,0.9250550377066842,0.890550893834367,0.9700652054588141,0.9263562056089689,2.0984067916870117
fc_std,0.9234192037470726,0.9076535609346579,0.9234192037470726,0.8880826887535082,0.9691935366606256,0.9234584625380118,2.056823492050171
fc_std,0.9264076699665844,0.909124749895305,0.9264076699665844,0.8923702299664299,0.9707249673718812,0.92731356586601,2.0795507431030273
fc_std,0.9233674616056936,0.9080433065378003,0.9233674616056936,0.8883938718916216,0.9690743067854678,0.9236755045498812,1.8771414756774902
fc_std,0.9252076697270627,0.9107933106628779,0.9252076697270627,0.8908734678999408,0.9703520548232022,0.9265007400576591,2.0361125469207764
fc_std,0.9247810407006698,0.9080619723536506,0.9247810407006698,0.8904252899704342,0.970988562572278,0.929186750275919,1.7798349857330322
fc_std,0.9258617459722742,0.911297852474323,0.9258617459722742,0.8915481056886432,0.9706684066033456,0.9255536248382941,1.7657780647277832
fc_mm_0-1,0.9264094955489615,0.9094299165617862,0.9264094955489615,0.8922528125857494,0.9699026470949235,0.9248410189415095,1.9487860202789307
fc_mm_0-1,0.9245792612483217,0.9082257914771145,0.9245792612483217,0.8901071404199177,0.9695323008100305,0.9249188315725348,1.7450158596038818
fc_mm_0-1,0.9256131258098256,0.91137713437268,0.9256131258098256,0.8918250130536448,0.9705731527982165,0.9269320760806912,1.8380577564239502
