Dataset,Precision_mean,Precision_std,Precision_min,Precision_max,Recall_mean,Recall_std,Recall_min,Recall_max,Accuracy_mean,Accuracy_std,Accuracy_min,Accuracy_max,F1_mean,F1_std,F1_min,F1_max,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_min,ROC_AUC_max,P_R_AUC_mean,P_R_AUC_std,P_R_AUC_min,P_R_AUC_max,Runtime(seconds)_mean,Runtime(seconds)_std,Runtime(seconds)_min,Runtime(seconds)_max
lr__22_default,0.90068,0.00228,0.89727,0.9068,0.91558,0.00467,0.90956,0.92796,0.90068,0.00228,0.89727,0.9068,0.89096,0.00274,0.88697,0.8983,0.95433,0.0008,0.95283,0.95654,0.92405,0.00231,0.9153,0.92705,4.944,0.22088,4.29879,5.57589
lr__22_opt-01,0.90021,0.00226,0.89621,0.90539,0.91954,0.00574,0.90773,0.93099,0.90021,0.00226,0.89621,0.90539,0.89091,0.00264,0.88696,0.89701,0.95224,0.00127,0.94908,0.95432,0.91709,0.00394,0.9079,0.92191,3.4283,1.80769,2.12281,7.63456
lr__22_opt-02,0.90012,0.00147,0.89661,0.90298,0.91608,0.00674,0.90193,0.92976,0.90012,0.00147,0.89661,0.90298,0.89047,0.00206,0.88549,0.89461,0.95337,0.00192,0.9478,0.95546,0.92106,0.00808,0.90004,0.92759,3.78541,1.09325,2.81338,7.79678
lr__15_default,0.89889,0.00102,0.89666,0.90067,0.9132,0.00196,0.90862,0.91817,0.89889,0.00102,0.89666,0.90067,0.88895,0.00119,0.88611,0.89121,0.9535,0.00066,0.95115,0.95468,0.92418,0.00174,0.91553,0.92731,4.07346,0.4763,2.72093,4.93771
lr__10_opt-02,0.89869,0.00155,0.89109,0.90144,0.91438,0.00615,0.88067,0.92338,0.89869,0.00155,0.89109,0.90144,0.88889,0.00201,0.87763,0.89196,0.95248,0.00241,0.94635,0.95467,0.92128,0.00759,0.90307,0.92683,3.00498,0.64554,2.17137,5.36436
lr__15_opt-02,0.89854,0.00154,0.89545,0.90193,0.91359,0.00512,0.89644,0.92678,0.89854,0.00154,0.89545,0.90193,0.88864,0.00186,0.88358,0.8931,0.95254,0.00238,0.94647,0.95529,0.92102,0.00763,0.90131,0.92726,3.40748,0.85063,2.47047,6.7507
lr__10_default,0.89854,0.00099,0.89625,0.90131,0.91239,0.00182,0.90814,0.91581,0.89854,0.00099,0.89625,0.90131,0.88853,0.0011,0.88573,0.89146,0.9534,0.00064,0.9521,0.95504,0.92442,0.00115,0.92173,0.92691,3.33896,0.83608,2.12683,4.75448
lr__15_opt-01,0.89838,0.00143,0.8935,0.9014,0.91686,0.00511,0.89427,0.9262,0.89838,0.00143,0.8935,0.9014,0.88886,0.00159,0.88165,0.89219,0.95116,0.00127,0.94802,0.95349,0.91689,0.00391,0.90607,0.92178,2.84676,1.35627,1.71836,5.92279
lr__10_opt-01,0.8981,0.00139,0.89495,0.90038,0.9172,0.00445,0.90538,0.93072,0.8981,0.00139,0.89495,0.90038,0.8886,0.00147,0.88488,0.89128,0.95102,0.00125,0.9481,0.9529,0.91708,0.00377,0.90673,0.92178,2.62404,1.23036,1.66772,5.36222
