Dataset,Precision_mean,Precision_std,Precision_min,Precision_max,Recall_mean,Recall_std,Recall_min,Recall_max,Accuracy_mean,Accuracy_std,Accuracy_min,Accuracy_max,F1_mean,F1_std,F1_min,F1_max,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_min,ROC_AUC_max,P_R_AUC_mean,P_R_AUC_std,P_R_AUC_min,P_R_AUC_max,Runtime(seconds)_mean,Runtime(seconds)_std,Runtime(seconds)_min,Runtime(seconds)_max
fc_none_10_opt-01,0.9345,0.00037,0.9337,0.93482,0.9544,0.00223,0.95006,0.95713,0.9345,0.00037,0.9337,0.93482,0.90725,0.00053,0.90611,0.90784,0.97322,0.0005,0.97255,0.97403,0.93354,0.00155,0.93093,0.9364,5.00691,0.17371,4.78493,5.45962
fc_mm_0-100_10_opt-01,0.93446,0.00103,0.9324,0.93622,0.95445,0.00175,0.95013,0.95769,0.93446,0.00103,0.9324,0.93622,0.90726,0.00141,0.90439,0.90968,0.97304,0.00071,0.97205,0.97443,0.93289,0.00221,0.92938,0.93655,5.03736,0.21204,4.76558,5.61718
fc_mm_0-10_10_default,0.93423,0.00108,0.93216,0.93601,0.95343,0.00225,0.94859,0.95787,0.93423,0.00108,0.93216,0.93601,0.90682,0.00154,0.90425,0.90946,0.97277,0.00069,0.97135,0.97452,0.93201,0.00221,0.92669,0.93715,5.59054,0.22371,5.3603,6.45157
fc_mm_0-1_10_default,0.93412,0.00108,0.9316,0.93601,0.95311,0.0022,0.94859,0.95787,0.93412,0.00108,0.9316,0.93601,0.90666,0.00152,0.90319,0.90946,0.97272,0.00065,0.97135,0.97452,0.93168,0.00209,0.92669,0.93715,5.62511,0.25232,5.32906,6.45157
fc_mm_0-10_10_opt-01,0.93409,0.00108,0.9322,0.93622,0.9539,0.00192,0.95013,0.95769,0.93409,0.00108,0.9322,0.93622,0.90674,0.00148,0.90422,0.90968,0.97281,0.00072,0.9715,0.97443,0.93208,0.00228,0.92838,0.93655,5.01337,0.19413,4.7478,5.61718
fc_std_15_default,0.93396,0.00076,0.93295,0.93496,0.95218,0.00132,0.95041,0.95437,0.93396,0.00076,0.93295,0.93496,0.90641,0.00095,0.90512,0.9077,0.97374,0.00057,0.97264,0.97461,0.93571,0.00167,0.93222,0.9374,5.99228,0.09271,5.87312,6.17008
fc_mm_0-1_10_opt-01,0.93384,0.00131,0.92986,0.93622,0.9533,0.00219,0.94759,0.95769,0.93384,0.00131,0.92986,0.93622,0.90633,0.00185,0.90047,0.90968,0.97268,0.00075,0.97113,0.97443,0.93181,0.00222,0.92838,0.93655,5.0141,0.19234,4.7478,5.61718
fc_std_15_opt-01,0.93383,0.00093,0.93256,0.93588,0.95142,0.00159,0.94874,0.95381,0.93383,0.00093,0.93256,0.93588,0.9062,0.00126,0.90465,0.90904,0.97347,0.00068,0.97258,0.97481,0.93469,0.00175,0.93158,0.93743,5.32465,0.14494,5.19661,5.66058
fc_std_10_default,0.93355,0.00123,0.93184,0.93592,0.95222,0.00207,0.94794,0.95543,0.93355,0.00123,0.93184,0.93592,0.90587,0.00163,0.90392,0.90916,0.97229,0.00089,0.97099,0.97396,0.93045,0.00236,0.92642,0.93468,5.68466,0.28835,5.37804,6.37479
fc_none_22_opt-02,0.93347,0.00082,0.93202,0.93478,0.94115,0.0017,0.93915,0.94486,0.93347,0.00082,0.93202,0.93478,0.90479,0.00119,0.90313,0.90674,0.9754,0.00065,0.97417,0.97613,0.94447,0.00136,0.94259,0.94627,16.99483,1.44257,16.06456,20.82384
fc_std_22_opt-02,0.93337,0.00112,0.93226,0.93547,0.94022,0.00183,0.9381,0.94442,0.93337,0.00112,0.93226,0.93547,0.90442,0.00155,0.90288,0.90741,0.97513,0.00059,0.97448,0.97638,0.94293,0.00172,0.94115,0.94612,17.02819,0.36113,16.61312,17.75931
fc_std_10_opt-01,0.93318,0.00087,0.93205,0.93504,0.9508,0.00179,0.94876,0.95373,0.93318,0.00087,0.93205,0.93504,0.90522,0.00116,0.90354,0.90784,0.97255,0.00052,0.97172,0.9731,0.9315,0.00123,0.92969,0.93286,4.96984,0.16883,4.74405,5.2898
fc_mm_0-1000_15_opt-02,0.93315,0.0007,0.93222,0.9343,0.94557,0.00218,0.94081,0.94805,0.93315,0.0007,0.93222,0.9343,0.90473,0.00089,0.90355,0.90624,0.97229,0.00041,0.97156,0.97276,0.93276,0.00113,0.93107,0.93432,14.38864,0.45952,13.79437,15.15581
fc_mm_0-1000_22_opt-02,0.93312,0.00081,0.93208,0.93448,0.94007,0.00235,0.93633,0.94298,0.93312,0.00081,0.93208,0.93448,0.9042,0.00114,0.90246,0.90616,0.97526,0.00049,0.97463,0.97623,0.94522,0.00114,0.94392,0.94765,17.13894,0.55348,16.26581,18.09973
fc_mm_0-1000_10_opt-02,0.9331,0.00072,0.93255,0.93497,0.94912,0.00142,0.9466,0.95139,0.9331,0.00072,0.93255,0.93497,0.90495,0.00101,0.90397,0.90737,0.97087,0.00045,0.97002,0.97158,0.92622,0.00182,0.92201,0.92826,12.2197,0.44242,11.72624,12.85953
fc_mm_0-1_22_opt-02,0.93302,0.00093,0.93125,0.93519,0.93972,0.00191,0.93633,0.94393,0.93302,0.00093,0.93125,0.93519,0.90404,0.0013,0.90179,0.90683,0.97508,0.00051,0.97428,0.97623,0.94422,0.00138,0.94171,0.94765,17.71116,0.71532,16.26581,20.21944
fc_mm_0-10_22_opt-02,0.93294,0.00089,0.93125,0.935,0.9397,0.0019,0.93633,0.94393,0.93294,0.00089,0.93125,0.935,0.90394,0.00124,0.90179,0.90662,0.97507,0.00052,0.97428,0.97623,0.94428,0.00148,0.94171,0.94765,17.60409,0.77033,16.26581,20.21944
fc_mm_0-10_15_opt-02,0.93292,0.0008,0.9313,0.9343,0.94517,0.00179,0.94081,0.94805,0.93292,0.0008,0.9313,0.9343,0.90439,0.00105,0.90234,0.90624,0.97199,0.00064,0.97074,0.97322,0.93102,0.00212,0.92581,0.93432,14.02718,0.54368,13.18554,15.15581
fc_mm_0-100_15_opt-02,0.93291,0.00088,0.9313,0.9343,0.9452,0.00197,0.94081,0.94805,0.93291,0.00088,0.9313,0.9343,0.90439,0.00112,0.90234,0.90624,0.97195,0.00063,0.97074,0.97276,0.93142,0.00214,0.92581,0.93432,14.2287,0.45336,13.65826,15.15581
fc_mm_0-100_10_opt-02,0.9329,0.00097,0.93093,0.93497,0.94863,0.00178,0.94523,0.95208,0.9329,0.00097,0.93093,0.93497,0.90463,0.00134,0.90176,0.90737,0.97084,0.00067,0.96937,0.97252,0.92565,0.00241,0.92029,0.92969,12.17046,0.41397,11.54505,12.90603
fc_mm_0-100_22_opt-02,0.93282,0.00079,0.93125,0.93448,0.93958,0.00196,0.93633,0.94298,0.93282,0.00079,0.93125,0.93448,0.90377,0.0011,0.90179,0.90616,0.97505,0.00053,0.97428,0.97623,0.94444,0.0014,0.94228,0.94765,17.39536,0.83383,16.26581,20.21944
fc_std_15_opt-02,0.93282,0.00105,0.93141,0.93444,0.94462,0.00239,0.94021,0.94859,0.93282,0.00105,0.93141,0.93444,0.90421,0.00149,0.90192,0.90653,0.97204,0.00067,0.97073,0.97321,0.93007,0.00169,0.92625,0.93294,13.45364,0.10992,13.28529,13.62939
fc_mm_0-1_15_opt-02,0.93278,0.00085,0.93069,0.9343,0.94516,0.00193,0.9407,0.94841,0.93278,0.00085,0.93069,0.9343,0.90421,0.00115,0.90096,0.90624,0.97195,0.00064,0.97071,0.97322,0.93063,0.00221,0.92581,0.93432,13.83423,0.59031,12.94462,15.15581
fc_none_10_opt-02,0.93265,0.00117,0.92946,0.93378,0.9497,0.00174,0.94556,0.95184,0.93265,0.00117,0.92946,0.93378,0.90445,0.00172,0.89981,0.90611,0.97106,0.00052,0.9699,0.9718,0.92677,0.00085,0.92502,0.92819,12.31829,0.44696,11.87445,13.40471
fc_mm_0-10_10_opt-02,0.93258,0.00122,0.92984,0.93497,0.94843,0.0022,0.9437,0.95259,0.93258,0.00122,0.92984,0.93497,0.90424,0.00168,0.90035,0.90757,0.97073,0.00072,0.96937,0.97252,0.92515,0.0024,0.92029,0.92969,12.17782,0.42524,11.54505,13.04722
fc_mm_0-1_10_opt-02,0.93254,0.00123,0.92984,0.93497,0.94826,0.00216,0.94315,0.95259,0.93254,0.00123,0.92984,0.93497,0.90418,0.00173,0.90035,0.90757,0.97074,0.0007,0.96937,0.97252,0.92506,0.00235,0.92029,0.92969,12.10837,0.41026,11.49819,13.04722
fc_std_10_opt-02,0.93224,0.00052,0.93134,0.93283,0.94786,0.00162,0.94487,0.95009,0.93224,0.00052,0.93134,0.93283,0.90378,0.00071,0.90271,0.90476,0.97096,0.00031,0.97041,0.97143,0.92488,0.00123,0.92305,0.92704,12.30304,0.4726,11.67202,13.16351
fc_none_15_opt-02,0.9321,0.00094,0.93061,0.9333,0.94458,0.00118,0.94318,0.94743,0.9321,0.00094,0.93061,0.9333,0.90332,0.00127,0.90132,0.90484,0.97178,0.00045,0.97098,0.97231,0.93105,0.00114,0.92873,0.93231,14.24933,0.33066,13.96325,14.84265
