Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.9298899898572209,0.9540861466821886,0.9298899898572209,0.9011897693035121,0.9707521481755501,0.9252421452889257,55.48071908950806
fc_none,0.9330856759330076,0.9528520995912301,0.9330856759330076,0.9053913887846755,0.9717422486523373,0.9271161840926604,78.63643002510071
fc_none,0.9333770614692654,0.9545496750232126,0.9333770614692654,0.9060103992244646,0.9720062489669803,0.9295668099921914,108.61627006530762
fc_none,0.9317124207501796,0.9536864643455595,0.9317124207501796,0.9035743423518776,0.9723861613111384,0.9308384887474042,83.00683045387268
fc_none,0.9341203291641292,0.9540267362243234,0.9341203291641292,0.9066241728083572,0.9724431555083759,0.9294231393927564,36.898834228515625
fc_none,0.9345488035215335,0.9528600708030557,0.9345488035215335,0.9070391309167498,0.973202762408814,0.930499950339624,43.40400505065918
fc_none,0.9321496611386989,0.9547570284863154,0.9321496611386989,0.9042297604090899,0.9710449579841898,0.9259100395424054,32.5748131275177
fc_none,0.9338624751964751,0.9539532059963574,0.9338624751964751,0.9061148446337082,0.9724117978419409,0.9298708671662186,60.580294609069824
fc_none,0.9323718999235223,0.9435161979021628,0.9323718999235223,0.9036918494810073,0.9720027549440589,0.9295905342287673,53.544438123703
fc_none,0.9333874644764374,0.95379461169792,0.9333874644764374,0.9057487517122531,0.9733093104255317,0.9334930528019764,55.3694965839386
fc_std,0.932717080711397,0.9464177645361017,0.932717080711397,0.9041784340323334,0.9721975140410866,0.9307964826521069,24.550073385238647
fc_std,0.9331990443622055,0.9456891331687549,0.9331990443622055,0.9046876392478389,0.9728557522989157,0.9321533812355276,26.063990592956543
fc_std,0.9330554384650211,0.9502237136465325,0.9330554384650211,0.9048464406177881,0.9716150093771154,0.9287339116509787,54.484119176864624
fc_std,0.9329647330771874,0.9520248931822404,0.9329647330771874,0.9052329432545816,0.9723894257900106,0.9319504739780615,53.23615074157715
fc_std,0.9327494965578608,0.9502762430939227,0.9327494965578608,0.9047829546459198,0.9718651812632249,0.9291798831481991,22.49454617500305
fc_std,0.9342218199410103,0.9513321823526667,0.9342218199410103,0.9063145962525838,0.9724313716464477,0.9295390537278096,34.06940674781799
fc_std,0.9331668097728515,0.9526797750197555,0.9331668097728515,0.9054361511784587,0.97234796621962,0.9296655027821019,35.77291512489319
fc_std,0.9341608118657299,0.9502821696749219,0.9341608118657299,0.9062201169746703,0.9727516668009024,0.9324852940031707,30.30947470664978
fc_std,0.9326840536280064,0.9492249141371948,0.9326840536280064,0.904615520711237,0.9718196306189953,0.9286938903720212,48.05656385421753
fc_std,0.9321382842509603,0.9441161416406868,0.9321382842509603,0.9032631438365312,0.9727502197925242,0.9318695116781728,29.765241622924805
fc_mm_0-1,0.9326953100605758,0.9544947476062099,0.9326953100605758,0.905004296952469,0.9727101682742405,0.9318258948036461,29.16686201095581
fc_mm_0-1,0.9320896104909843,0.9560265885743504,0.9320896104909843,0.90436197344121,0.971642701538709,0.9282407147859031,27.805113077163696
fc_mm_0-1,0.9338983579946307,0.9527789385708316,0.9338983579946307,0.9064605190502486,0.9723453777500076,0.9304454273087741,37.781235218048096
fc_mm_0-1,0.9307664694957314,0.9476108500442004,0.9307664694957314,0.9017932255922072,0.9711173000999135,0.9282421074551762,38.5285439491272
fc_mm_0-1,0.9324689104214452,0.9483324853138443,0.9324689104214452,0.9045266037236389,0.9718036375249326,0.9299714839480187,32.50354218482971
fc_mm_0-1,0.9336915603180306,0.9523232511534697,0.9336915603180306,0.9059029548023851,0.9723457151625987,0.9308727852244483,30.674677848815918
fc_mm_0-1,0.9336341916644545,0.9532575933225134,0.9336341916644545,0.906313376245481,0.9724630027206345,0.9320670325624841,20.51275873184204
fc_mm_0-1,0.9313376432743059,0.9427946378700428,0.9313376432743059,0.9020865343933017,0.9713012993481107,0.9274830590084654,25.70932126045227
fc_mm_0-1,0.9324944578012302,0.9476835948379909,0.9324944578012302,0.9042388271249502,0.9720027966042442,0.9306027745082908,26.212480306625366
fc_mm_0-1,0.9313294003808097,0.9549520322565695,0.9313294003808097,0.9035299276474457,0.9712405386686898,0.9286837350454074,39.44254446029663
fc_mm_0-10,0.9322777595602817,0.9498346453025293,0.9322777595602817,0.9038806764034485,0.9720718397868953,0.9301067316752769,23.825274229049683
fc_mm_0-10,0.9336486233377037,0.9489251056321679,0.9336486233377037,0.9057950138504156,0.9725944956043289,0.9324720203806169,24.928249835968018
fc_mm_0-10,0.9322581652407419,0.9473830993771498,0.9322581652407419,0.9037979735272599,0.9714118300463813,0.9287152441982941,21.202491283416748
fc_mm_0-10,0.9322097436778557,0.9546173896853473,0.9322097436778557,0.9043167688169672,0.9720377489317054,0.9306568501725256,31.501650094985962
fc_mm_0-10,0.9330689606719645,0.9486595734795336,0.9330689606719645,0.9049930190811781,0.9724676624437706,0.9314576597504091,32.05070519447327
fc_mm_0-10,0.9328745962645696,0.9526805125121421,0.9328745962645696,0.9054380797467798,0.9723374830107028,0.9307166405634855,27.664560079574585
fc_mm_0-10,0.9320768858423247,0.9517713328057353,0.9320768858423247,0.903846153846154,0.9723922247484929,0.9307660369465824,27.258589029312134
fc_mm_0-10,0.9325307601024296,0.9543485349606372,0.9325307601024296,0.9046031570813555,0.9722070724911966,0.9313603547844429,40.09417128562927
fc_mm_0-10,0.9318998094881165,0.9460528765592999,0.9318998094881165,0.903112572482282,0.9718591933399141,0.9283577840333491,30.746853351593018
fc_mm_0-10,0.9341745662392829,0.9519577895029159,0.9341745662392829,0.907058278759013,0.972516857019599,0.9317174720365637,24.105510711669922
fc_mm_0-100,0.9332407421856712,0.9495127610208817,0.9332407421856712,0.9053581699924782,0.9728563311892441,0.9320290456414113,46.68021273612976
fc_mm_0-100,0.9340932157077055,0.9571926562863119,0.9340932157077055,0.9070448589486666,0.9730090905469579,0.932033913839798,56.51209759712219
fc_mm_0-100,0.9320655143878714,0.9495453485660993,0.9320655143878714,0.9034762739312732,0.9724201701688032,0.9304719255028291,38.415690183639526
fc_mm_0-100,0.9323611154482716,0.9529636177537918,0.9323611154482716,0.9043666387036956,0.9715591874666842,0.9300177724368032,29.094273805618286
fc_mm_0-100,0.9328023737018818,0.9539271405944284,0.9328023737018818,0.9049207857348034,0.9722392204248698,0.9307331545508633,71.66083765029907
fc_mm_0-100,0.9308832024480492,0.9492635784974214,0.9308832024480492,0.9022499944798958,0.9711342151537402,0.9290848659113002,18.155547618865967
fc_mm_0-100,0.9325109306683322,0.944387517466232,0.9325109306683322,0.9036858760083789,0.9726005027036211,0.9320122231448664,55.223305463790894
fc_mm_0-100,0.9328284799750176,0.948594004183128,0.9328284799750176,0.9046542553191489,0.9723225234675974,0.9309508288267883,50.72579216957092
fc_mm_0-100,0.9334010310888924,0.950678923055387,0.9334010310888924,0.9052898180444781,0.9720749929653689,0.9306016318192629,45.68922710418701
fc_mm_0-100,0.9329054022396102,0.9531867416670541,0.9329054022396102,0.9051739360762847,0.9722530957303261,0.9297819644258158,48.82164907455444
fc_mm_0-1000,0.9324518405195292,0.940414267137284,0.9324518405195292,0.9034690462911322,0.9726777118501814,0.9305266262512752,78.24212837219238
fc_mm_0-1000,0.9334801143017755,0.9530485816759048,0.9334801143017755,0.9057146651321324,0.9723955958436421,0.9295022197444415,24.741206884384155
fc_mm_0-1000,0.9336788050010145,0.957172054998142,0.9336788050010145,0.9065352719913772,0.9729837127665539,0.9319813194841018,13.402643203735352
fc_mm_0-1000,0.9354027762597005,0.946976397746846,0.9354027762597005,0.9076995158519443,0.9734945208271967,0.9335258034288291,102.6346082687378
fc_mm_0-1000,0.931886659901647,0.9625342815971738,0.931886659901647,0.904690128230334,0.9717702362075522,0.9288881562135132,47.820677518844604
fc_mm_0-1000,0.9320999219359876,0.9378293922858075,0.9320999219359876,0.902412206888814,0.9729346185717951,0.9307732888915936,13.47689437866211
fc_mm_0-1000,0.9290397102897103,0.9200558399255467,0.9290397102897103,0.896892719437514,0.9726102409746669,0.9314026908286017,69.35983872413635
fc_mm_0-1000,0.9309946450595601,0.9585304759254105,0.9309946450595601,0.9033837544810701,0.9716239991168719,0.9276961142910349,90.80473446846008
fc_mm_0-1000,0.9340273442377326,0.9529761628177129,0.9340273442377326,0.9065753121891922,0.9727224369763329,0.9313311118683608,100.77804851531982
fc_mm_0-1000,0.932735846110608,0.9330976086349679,0.932735846110608,0.9030166591625395,0.9725743483234948,0.9290691212416974,20.95531177520752
lr_none,0.9218315420801428,0.9629421890412548,0.9218315420801428,0.9162127346337873,0.9738006142110583,0.9641437823723936,287.2587592601776
lr_none,0.9196054529221894,0.9198153464194274,0.9196054529221894,0.9101325221430011,0.9755953439610465,0.9667987140908045,306.4688649177551
