Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.9349951582169743,0.9541612483745123,0.9349951582169743,0.9080261645894104,0.9745652413728005,0.9396647595356586,6.364260673522949
fc_none,0.9356652092442224,0.952491849091756,0.9356652092442224,0.9084851177254554,0.9749379443419802,0.9412836894811532,6.233598470687866
fc_none,0.9342146335372705,0.9546954137818875,0.9342146335372705,0.9069680181870351,0.9742050885965872,0.938116262486446,6.1427788734436035
fc_none,0.9353613949564076,0.9577477896696138,0.9353613949564076,0.9086775126376901,0.9741743173865078,0.9381734673072268,6.250941514968872
fc_none,0.9345040193553422,0.9537940001857528,0.9345040193553422,0.9073198745416795,0.9743870137527209,0.9386187848476879,6.259126663208008
fc_none,0.9347391752255486,0.954534878309833,0.9347391752255486,0.9075102311691186,0.9736245474119467,0.9374191655768107,6.944182872772217
fc_none,0.9360267257797621,0.953743265836894,0.9360267257797621,0.9092760681868497,0.9751726455262315,0.941626708477888,6.223644256591797
fc_none,0.9349590957347156,0.9552849307427721,0.9349590957347156,0.9079743759664235,0.9738467008175111,0.9378483635825123,6.057502508163452
fc_none,0.9357700718525461,0.9539189753584854,0.9357700718525461,0.9090748275252079,0.974682120175056,0.9406804898448617,6.242405891418457
fc_none,0.9366863351128594,0.9566208983011403,0.9366863351128594,0.9101899827288428,0.9746904163322623,0.9391086094977497,6.259707450866699
fc_std,0.9331178867500352,0.9518972075331663,0.9331178867500352,0.905484710762035,0.9736933857337505,0.9360753931804802,6.029810428619385
fc_std,0.9349604922077517,0.9533140942096444,0.9349604922077517,0.9077049216655216,0.9746146745921751,0.9374046038322341,6.010774612426758
fc_std,0.9336862157266879,0.9519262123258956,0.9336862157266879,0.9058669681051489,0.9732066693633904,0.933668959930991,6.170079231262207
fc_std,0.9342043645218694,0.9510356062369095,0.9342043645218694,0.9065016303986159,0.9741833641773496,0.9370427952428229,5.9582953453063965
fc_std,0.9349061611966399,0.9534288638689867,0.9349061611966399,0.9076735688185139,0.9743765346714718,0.9370979510853314,5.930425405502319
fc_std,0.9333291706342393,0.9518318765110656,0.9333291706342393,0.9055401968373327,0.9737748090719114,0.937017083060578,5.904179096221924
fc_std,0.934934716061723,0.9504093784890212,0.934934716061723,0.9074756807178075,0.9736926930972809,0.9352180976069412,6.0147974491119385
fc_std,0.9338777167124657,0.9543722702351083,0.9338777167124657,0.9065430872779433,0.973774745314742,0.9356565029537092,5.8731207847595215
fc_std,0.9329502513975204,0.9530035828951654,0.9329502513975204,0.9051175534735726,0.9726401213626953,0.9322233272326792,5.9277849197387695
fc_std,0.9335967391813597,0.9505692863093586,0.9335967391813597,0.9061948464525238,0.9734127525393159,0.9356630607252785,6.103543281555176
fc_mm_0-1,0.9349000624609619,0.9541220307405682,0.9349000624609619,0.9076408427302333,0.9737885265059473,0.9357974514700316,5.930713176727295
fc_mm_0-1,0.9331095323600593,0.9492911921914943,0.9331095323600593,0.9050784365860144,0.9723871954556391,0.9308696569858695,5.5508131980896
fc_mm_0-1,0.9340005620959935,0.9523122731925189,0.9340005620959935,0.9064098306210562,0.9741972095843043,0.935749547298117,6.336545944213867
fc_mm_0-1,0.9341602309072471,0.9526998744244454,0.9341602309072471,0.9066123749668054,0.9741945782910053,0.93672807982166,5.817263126373291
fc_mm_0-1,0.9334269882150941,0.9499396303520015,0.9334269882150941,0.905593554242203,0.9727038982095997,0.9322607339477422,5.964519023895264
fc_mm_0-1,0.9331428928225781,0.9502224694104561,0.9331428928225781,0.905425398017091,0.973227910767561,0.9345903191597487,5.815526247024536
fc_mm_0-1,0.9337756615408633,0.9494259285083438,0.9337756615408633,0.9059256630887963,0.9735526053332038,0.9357217240727883,5.800212144851685
fc_mm_0-1,0.9343852913174447,0.949874686716792,0.9343852913174447,0.9068592697624955,0.9737675786347878,0.935909985585689,6.020493745803833
fc_mm_0-1,0.9319327599931324,0.951455407793174,0.9319327599931324,0.903698796510986,0.9727956390721334,0.9332706256994774,6.037024259567261
fc_mm_0-1,0.9331928181108509,0.9509351242945758,0.9331928181108509,0.9050314046652018,0.9730393976225185,0.933237084765191,5.874778985977173
fc_mm_0-10,0.9338362775877419,0.9514094955489614,0.9338362775877419,0.9064404982772329,0.9736608305940624,0.9354561857973216,5.64418888092041
fc_mm_0-10,0.9360169954855742,0.9558013628302063,0.9360169954855742,0.9090868735295423,0.9741689141536958,0.9352642203708327,5.702341079711914
fc_mm_0-10,0.9352662888191484,0.9554208440195849,0.9352662888191484,0.9081198475312472,0.9741452688878935,0.9354545460889411,5.722936153411865
fc_mm_0-10,0.9335186110417187,0.9528389554874083,0.9335186110417187,0.9059462802615302,0.9735887835453887,0.9354779489563124,6.078563451766968
fc_mm_0-10,0.9339556374194152,0.9522545183528973,0.9339556374194152,0.9062216016135823,0.9734304940262971,0.9338005912057822,5.905681848526001
fc_mm_0-10,0.9345636797976486,0.9526696199580321,0.9345636797976486,0.9069720982886061,0.9740858402467627,0.9356172083736943,5.958377361297607
fc_mm_0-10,0.9345762288426707,0.9502026366050217,0.9345762288426707,0.9068599119726136,0.973952708376047,0.9356915966642659,6.242255449295044
fc_mm_0-10,0.932920262825215,0.9512864653608152,0.932920262825215,0.9048904624917018,0.9728626923373548,0.9323584180498947,6.856709241867065
fc_mm_0-10,0.9344804971737297,0.9503978409566796,0.9344804971737297,0.906850774763575,0.9735969615873401,0.9355378904286622,5.883357286453247
