Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.937256004247478,0.9553621299571774,0.937256004247478,0.9108458329635218,0.9778060624989068,0.9499686306316972,7.203691482543945
fc_none,0.9364891026041341,0.9556103002695919,0.9364891026041341,0.909972115256938,0.9771801212683389,0.9487347550298453,6.9827635288238525
fc_none,0.9360419724555761,0.9525382718347215,0.9360419724555761,0.9090545761357076,0.9773428435677788,0.949959065156438,7.109861850738525
fc_none,0.9365614560894134,0.9551780311845474,0.9365614560894134,0.9099051166090273,0.9774710970203561,0.9495557143807102,8.235015869140625
fc_none,0.9381715392303848,0.954410399257196,0.9381715392303848,0.9121686078757626,0.9782905418386254,0.9522115283931682,6.987240552902222
fc_none,0.9369407355352541,0.9500232883092687,0.9369407355352541,0.9099304068522485,0.9778679600737764,0.949941263665783,7.89119029045105
fc_none,0.9366373118481044,0.9519616065604324,0.9366373118481044,0.9096616206589492,0.9780955098332731,0.9511316834189134,7.910912990570068
fc_none,0.9383791547624624,0.9566088739746458,0.9383791547624624,0.9122830410916284,0.9780016900104139,0.9506196572695123,6.982954263687134
fc_none,0.93583096479995,0.9536106458217011,0.93583096479995,0.908889332357702,0.9770429467659655,0.9488541230808122,7.279794931411743
fc_none,0.937282393167731,0.955105265603941,0.937282393167731,0.9109687714709989,0.9775464825183271,0.9496658251303092,6.986161947250366
fc_std,0.9342939211339724,0.9548114434330299,0.9342939211339724,0.9071414388774902,0.9761383183802435,0.9452228931786936,7.656904935836792
fc_std,0.9362462729671085,0.9541761455963601,0.9362462729671085,0.9096220235460742,0.9761681412792661,0.9446365582947459,8.40704345703125
fc_std,0.9352762940055602,0.9499743338466564,0.9352762940055602,0.9076195996254849,0.9768800004738768,0.9459637064384299,7.737353801727295
fc_std,0.9357945675928817,0.9532913619109342,0.9357945675928817,0.909203293670942,0.9767074089052551,0.9461813227297511,7.873394012451172
fc_std,0.9353005464480875,0.9523343127652628,0.9353005464480875,0.9078742608154373,0.9770260821145837,0.9476034187540713,7.6743550300598145
fc_std,0.9368805506563237,0.9530828605970427,0.9368805506563237,0.9102091567121098,0.9772227923671349,0.9474984550853369,7.826500177383423
fc_std,0.935987131836212,0.951749488181649,0.935987131836212,0.9089293252460618,0.9773625628136329,0.948957787731223,7.702810287475586
fc_std,0.9351273726273727,0.9522568636575152,0.9351273726273727,0.9078165202732678,0.9762601194344491,0.9458752501946965,7.703766345977783
fc_std,0.936819580463271,0.952893175074184,0.936819580463271,0.9104077609692353,0.9766978195755884,0.9463294988967098,7.730421543121338
fc_std,0.9365882610189611,0.9540683633661527,0.9365882610189611,0.9100695521197892,0.9771878827211424,0.9472075106870235,8.093385457992554
fc_mm_0-1,0.9366028894962906,0.9558303886925795,0.9366028894962906,0.9101494189263973,0.9775241595208451,0.9500833408724811,8.864619255065918
fc_mm_0-1,0.936512397726563,0.9504705991985836,0.936512397726563,0.9093705420827389,0.9777106838470934,0.9505289010691579,7.844359874725342
fc_mm_0-1,0.9375185445459514,0.9531351905338675,0.9375185445459514,0.9109325259900716,0.9781095227669646,0.9509070108177009,7.908663034439087
fc_mm_0-1,0.9367282264233417,0.9526262063845583,0.9367282264233417,0.9101629169899147,0.9780950352406246,0.9508813071259685,7.985947608947754
fc_mm_0-1,0.9365584851465055,0.9550582664004829,0.9365584851465055,0.9101004291465734,0.9773852131404683,0.9496562684629686,8.016241312026978
fc_mm_0-1,0.9373575598638819,0.9523544679273267,0.9373575598638819,0.9110377086612427,0.9784535383428274,0.9525915534465665,7.922438621520996
fc_mm_0-1,0.9372150396602336,0.9531730500419345,0.9372150396602336,0.9105151886057639,0.977559828423331,0.949953859372366,8.070409774780273
fc_mm_0-1,0.9370296349498798,0.9525448962501163,0.9370296349498798,0.9103399213001045,0.9782390811311378,0.9510037880969726,7.952744722366333
fc_mm_0-1,0.9376542245822271,0.9554840814804456,0.9376542245822271,0.9112652262825642,0.9782704211706644,0.95090374247669,8.576374292373657
fc_mm_0-1,0.9360336155456278,0.9528715271303375,0.9360336155456278,0.9089534651043867,0.9772816382222335,0.9495136167408834,8.000720739364624
fc_mm_0-10,0.9367329731755301,0.9559411928910394,0.9367329731755301,0.9102467549727551,0.9783010078906755,0.9517441978482375,7.781893730163574
fc_mm_0-10,0.9364923288227123,0.9545687526210335,0.9364923288227123,0.9096600874758554,0.9777078638063942,0.9508648700558326,7.797492980957031
fc_mm_0-10,0.9380700987129826,0.9558021352976829,0.9380700987129826,0.9118242266551027,0.9790146072097115,0.9532498592922767,8.047443628311157
fc_mm_0-10,0.9352999968766593,0.9513772566536386,0.9352999968766593,0.9080089704021138,0.9771863435547907,0.9494678683528583,7.795278787612915
fc_mm_0-10,0.9362556022299608,0.9533796296296296,0.9362556022299608,0.9098259255986568,0.9770394834739775,0.9493345172334778,8.016237258911133
fc_mm_0-10,0.9374873147960219,0.9554894763741114,0.9374873147960219,0.9112863916338015,0.977742484355459,0.9501953439464681,8.500468969345093
fc_mm_0-10,0.9365428745375357,0.9570546450624449,0.9365428745375357,0.9102510321683261,0.9774834979599236,0.9501591488691321,8.062594890594482
fc_mm_0-10,0.9368608409186716,0.9529674211088907,0.9368608409186716,0.9102410440804368,0.9772739621770876,0.9487687536968041,7.938062429428101
fc_mm_0-10,0.9385295173856699,0.9570062951737002,0.9385295173856699,0.9124780472622991,0.9788142465735191,0.9528282835081949,7.6077961921691895
fc_mm_0-10,0.93752537397333,0.9572379135452049,0.93752537397333,0.9113744600730977,0.9784118719720506,0.951953359072121,7.892546892166138
fc_mm_0-100,0.9369329981418735,0.9553558959080117,0.9369329981418735,0.9104096887962202,0.9778462196600988,0.9505325875184749,7.671568870544434
fc_mm_0-100,0.9379419063821817,0.956756254068632,0.9379419063821817,0.9118950540684274,0.9788161602162773,0.9530960978556048,7.684811592102051
fc_mm_0-100,0.938172336804634,0.9522702979039829,0.938172336804634,0.9118825100133511,0.9787510022115845,0.952812278725699,8.266157150268555
fc_mm_0-100,0.935731684466929,0.9547572453638989,0.935731684466929,0.9087320945496474,0.9768281928581187,0.9482269647378777,7.662207841873169
fc_mm_0-100,0.9377400318481282,0.9546003156624269,0.9377400318481282,0.9116056387977658,0.978204933849367,0.9512159347766641,8.21121096611023
fc_mm_0-100,0.9382540698309635,0.9550358039616851,0.9382540698309635,0.9121552604698673,0.9787295341778133,0.9525964217849843,7.545572519302368
fc_mm_0-100,0.9368003622113629,0.9529340705292013,0.9368003622113629,0.910180172184255,0.9779218699040245,0.9512769125159977,7.418372392654419
fc_mm_0-100,0.9379800187324383,0.9556059624108879,0.9379800187324383,0.9122163547581696,0.978948169844109,0.953453954836194,7.533849000930786
fc_mm_0-100,0.9369740683496479,0.9541387024608501,0.9369740683496479,0.9102509948644983,0.9776485059926481,0.9501854663403946,7.927249908447266
fc_mm_0-100,0.9392378186814044,0.9554689674366824,0.9392378186814044,0.913679914833215,0.9791050219984625,0.9540680935820965,7.283283472061157
fc_mm_0-1000,0.9359678980732599,0.9521726993579603,0.9359678980732599,0.9089334488042101,0.9779913369187812,0.9520000044639372,7.67427921295166
fc_mm_0-1000,0.9373087252513896,0.9535100386639959,0.9373087252513896,0.9106844926923676,0.9781551083444259,0.9522008900057957,7.384099721908569
fc_mm_0-1000,0.9346797983424121,0.9537803403701293,0.9346797983424121,0.9074299365170652,0.9767134429722079,0.9492014894217868,7.656255722045898
fc_mm_0-1000,0.9378512551517423,0.9558823529411765,0.9378512551517423,0.9113974761300662,0.9787080945522031,0.9532422002916976,8.453826665878296
fc_mm_0-1000,0.9382394256282192,0.9533726930407699,0.9382394256282192,0.9120138749916616,0.9790599982851307,0.9542292547913426,7.846061944961548
fc_mm_0-1000,0.9385050113966341,0.9560857859066011,0.9385050113966341,0.9127207462719638,0.9774998343949817,0.9510185418484592,7.326814651489258
fc_mm_0-1000,0.935709490578115,0.9528249373782355,0.935709490578115,0.9088938053097345,0.9775497269582674,0.9515589645608884,7.565880060195923
fc_mm_0-1000,0.9377594008425651,0.9516511077051693,0.9377594008425651,0.9112944472859079,0.9789919897544687,0.9545222089184866,7.687035799026489
fc_mm_0-1000,0.9364841444564148,0.9543017020284449,0.9364841444564148,0.9095959820436463,0.9778923583276702,0.9512643562348779,7.292548179626465
fc_mm_0-1000,0.9361240358492333,0.9528705685307528,0.9361240358492333,0.9091958360153598,0.9782696164608642,0.9527865062088267,7.908204555511475
lr_none,0.9341100256892715,0.9590407264401716,0.9341100256892715,0.9280075099741844,0.9855462740759726,0.9818478611134228,13.959495782852173
lr_none,0.9337270679665067,0.9593728141757986,0.9337270679665067,0.9275898669021162,0.9856673494696647,0.98192655042326,13.609965085983276
lr_none,0.9321519727061007,0.9561736770691994,0.9321519727061007,0.9259054179610147,0.9853557989133757,0.981778845565637,13.712283849716187
lr_none,0.9334416002887119,0.9551514681053388,0.9334416002887119,0.9270497824490027,0.9856412934109473,0.9819846711158935,13.785803318023682
lr_none,0.9327956296544437,0.9559525194926103,0.9327956296544437,0.9264647831726159,0.985452680115763,0.9817749481949257,14.266873121261597
lr_none,0.9342096219931272,0.9559960472010696,0.9342096219931272,0.9279816427483213,0.9857011853828634,0.9822891733063137,13.887618780136108
lr_none,0.9338632750397456,0.9569329767027174,0.9338632750397456,0.9276963547538519,0.9858180487226982,0.9822780514620406,14.064326286315918
lr_none,0.9331001649938128,0.95665598601806,0.9331001649938128,0.9267714535654824,0.985259090559137,0.9814939079118923,13.936536312103271
lr_none,0.9331270946120134,0.9547033594038077,0.9331270946120134,0.9267010775374878,0.9855927520072466,0.9819790619582947,14.531299829483032
lr_none,0.9333413486311016,0.9578565610333191,0.9333413486311016,0.9271447343720668,0.985600628271925,0.9820402303458864,13.739267110824585
lr_std,0.9329001538474762,0.9609754203393779,0.9329001538474762,0.9269000646073464,0.9846215001547106,0.9803996620253589,14.594531297683716
lr_std,0.9334031791287023,0.9630842570343384,0.9334031791287023,0.9276268513247413,0.9854610629565901,0.9816023182820446,14.362443447113037
lr_std,0.9317047611685177,0.9607044493580046,0.9317047611685177,0.9257020043919078,0.9849306207059123,0.9808985551797533,14.315696477890015
lr_std,0.9325736482073493,0.962947890626514,0.9325736482073493,0.9268288133696422,0.984932087033233,0.9809744798118798,14.951961517333984
lr_std,0.9320528458776436,0.9605688930225348,0.9320528458776436,0.9261148162678174,0.9843062871618864,0.9801501209723749,14.376100063323975
lr_std,0.9329321757070403,0.9608333818308794,0.9329321757070403,0.926989949654695,0.9848749950608204,0.9807430942042069,14.32724380493164
lr_std,0.9327516017658073,0.9610896452633827,0.9327516017658073,0.9267046092784663,0.9853167509390878,0.9815244734403423,14.5144522190094
lr_std,0.9332433617288302,0.9608330260272111,0.9332433617288302,0.9272682999925077,0.9853085878990926,0.9814238504753339,14.283381462097168
lr_std,0.9321387134201367,0.9606493153873007,0.9321387134201367,0.9261793908116901,0.9845187897384641,0.9803974805437559,15.061326026916504
lr_std,0.9310258835669447,0.9637602391397182,0.9310258835669447,0.9252629911575337,0.9845701389648953,0.9804209135269221,14.26871657371521
lr_mm_0-1,0.9336630008327539,0.9557063588732285,0.9336630008327539,0.9275079509527071,0.9856612851278667,0.9822110849249389,16.68927836418152
lr_mm_0-1,0.9344084913437758,0.9561824147236405,0.9344084913437758,0.9280397957453222,0.9859463165176117,0.98239908529876,16.518007516860962
lr_mm_0-1,0.9327313808537874,0.9560228704331815,0.9327313808537874,0.9264664450329633,0.9853840935367864,0.9817483288287947,16.31489658355713
lr_mm_0-1,0.9331827123798397,0.9556721794027654,0.9331827123798397,0.9269506743303655,0.9855564053434884,0.9819078497500078,16.92467737197876
