Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.9293232143414848,0.9307857009867808,0.9293232143414848,0.8983378256963163,0.9535756694854784,0.9057254066365503,1.187234878540039
fc_none,0.9292842529399822,0.9345702668598401,0.9292842529399822,0.8982974709132563,0.954633669099544,0.9032261203307761,1.1210126876831055
fc_none,0.9286963582984571,0.9366121745610358,0.9286963582984571,0.8980484972982629,0.9542019949018896,0.9042840065274591,1.1293132305145264
fc_none,0.9305251982764005,0.9384586780700939,0.9305251982764005,0.9007361142092348,0.9570925998093637,0.9096551558114193,1.1403920650482178
fc_none,0.9286572708401617,0.9334911352455212,0.9286572708401617,0.8979619170926625,0.9548867110838912,0.904570543831857,1.1672194004058838
fc_none,0.9277170518425983,0.9338146250582208,0.9277170518425983,0.896505466496747,0.9549899450522819,0.9005835119142588,1.1247425079345703
fc_none,0.9271228513886938,0.9337600890620651,0.9271228513886938,0.8961004273504273,0.954381559773992,0.9042168942052925,1.126814842224121
fc_none,0.9287599356621953,0.9326851851851852,0.9287599356621953,0.8982922370357159,0.9556809364033307,0.9054307662284014,1.1403617858886719
fc_none,0.9277919158170833,0.9332806764856201,0.9277919158170833,0.8967610884171521,0.956177471852167,0.9028825285597013,1.171600580215454
fc_none,0.9296476135458789,0.9377701352419018,0.9296476135458789,0.8995586465159823,0.9569309759649254,0.9070436792905789,1.2635176181793213
fc_std,0.9279223009899753,0.9311804941603462,0.9279223009899753,0.896594982078853,0.9522481361561467,0.9023279097257348,1.1359610557556152
fc_std,0.9268425898472246,0.9338283062645012,0.9268425898472246,0.8956738472494215,0.953227982035323,0.8999283530068525,1.1522560119628906
fc_std,0.9261572086488175,0.9311579045228466,0.9261572086488175,0.8944055007367058,0.9511033414873223,0.8991306043412921,1.2077715396881104
fc_std,0.926720369676533,0.9260037348272643,0.926720369676533,0.8941934902172933,0.9521628673672928,0.9016164133118473,1.1392433643341064
fc_std,0.9276803697169355,0.9264767393223963,0.9276803697169355,0.8959147903465013,0.9521802099347227,0.9036705535896695,1.129981279373169
fc_std,0.9269042823911449,0.9299100102050283,0.9269042823911449,0.8954350544934786,0.9529445565656011,0.8991244443514411,1.1242222785949707
fc_std,0.9281175350122562,0.930984802714133,0.9281175350122562,0.8969284498970179,0.9536638193047912,0.9034557815944191,1.1852219104766846
fc_std,0.9261334373780725,0.9302088167053364,0.9261334373780725,0.8944116006692694,0.9519620127917113,0.9041069330512777,1.1403932571411133
fc_std,0.9271937907016694,0.9286309358511524,0.9271937907016694,0.895914266577361,0.9521256401985237,0.9025303463859532,1.1403553485870361
fc_std,0.9259450091339173,0.9247843320121241,0.9259450091339173,0.8931925146936294,0.950282576653988,0.896978147296596,1.1538116931915283
fc_mm_0-1,0.9258808476110227,0.9281326497621357,0.9258808476110227,0.894303515798843,0.9520015802600327,0.8987457345353926,1.2966041564941406
fc_mm_0-1,0.9265265984015985,0.926105165193113,0.9265265984015985,0.8942508593381411,0.95135373958021,0.9019972052871204,1.1329245567321777
fc_mm_0-1,0.9247325263568918,0.9219360238050958,0.9247325263568918,0.8916518650088809,0.9493945740195534,0.9011659269672433,1.1233642101287842
fc_mm_0-1,0.9256680819180819,0.9266635644485808,0.9256680819180819,0.8932047544292442,0.949679368119841,0.8974694590574105,1.1338560581207275
fc_mm_0-1,0.9262323229169919,0.9244729861789753,0.9262323229169919,0.8936974222862027,0.9516115567557459,0.8966305650301518,1.2949566841125488
fc_mm_0-1,0.9257016202041645,0.9274047186932849,0.9257016202041645,0.8933165986821462,0.9519377862667251,0.9018209242148882,1.1230762004852295
fc_mm_0-1,0.9266370092874424,0.9281136806910003,0.9266370092874424,0.8947886819484242,0.9499748163085178,0.8991256168725448,1.117676019668579
fc_mm_0-1,0.9274740030603004,0.9258397692379269,0.9274740030603004,0.8954888063899201,0.951404299783779,0.8990694940215759,1.1454615592956543
fc_mm_0-1,0.9260628754192994,0.9231198548904702,0.9260628754192994,0.8933498368403285,0.9510287838116542,0.9009325939088542,1.200981855392456
fc_mm_0-1,0.9269255986761997,0.9293609511424856,0.9269255986761997,0.8952866697984476,0.9519466297105221,0.9005413052033542,1.3572258949279785
fc_mm_0-10,0.9236809241336247,0.9200536987315989,0.9236809241336247,0.8904769372073748,0.9489100659746077,0.9021731976377212,1.156989336013794
fc_mm_0-10,0.9272531384673037,0.931802301206503,0.9272531384673037,0.8956901376917049,0.9512770031333213,0.8997725340017254,1.1388912200927734
fc_mm_0-10,0.9257460530630729,0.9226388888888889,0.9257460530630729,0.8934167171003967,0.9516859179707784,0.9010133858225924,1.2703354358673096
fc_mm_0-10,0.9283528971028971,0.9314564913913448,0.9283528971028971,0.8971405521692363,0.9519341632797773,0.9015291186655592,1.1361732482910156
fc_mm_0-10,0.9277317221675799,0.9292971662938105,0.9277317221675799,0.895993888601793,0.9533751695279785,0.901514256604931,1.1359412670135498
fc_mm_0-10,0.9265504965336331,0.9264918246611078,0.9265504965336331,0.8942493592913988,0.9505810434171783,0.9009337336829837,1.1350936889648438
fc_mm_0-10,0.924616681759985,0.9229552433237183,0.924616681759985,0.8915153694049973,0.9496140151950311,0.8972931047654298,1.2082362174987793
fc_mm_0-10,0.927637845687784,0.9274287039183863,0.927637845687784,0.8961778016758525,0.9523938366364493,0.9007646865966559,1.1247012615203857
fc_mm_0-10,0.9285112359550561,0.9298098823966904,0.9285112359550561,0.8972570480184808,0.9525144373038344,0.9024856712114255,1.155989170074463
fc_mm_0-10,0.9255232739768823,0.926029050071929,0.9255232739768823,0.893280809346882,0.9501409958275707,0.8969622931511019,1.1559827327728271
fc_mm_0-100,0.9243883780112723,0.9215258095990336,0.9243883780112723,0.8911954348363327,0.9499652564703474,0.8974289392743637,1.2322156429290771
fc_mm_0-100,0.9263732833957553,0.9254404313670803,0.9263732833957553,0.8940632297467218,0.9523889573485336,0.9009035925409303,1.1296477317810059
fc_mm_0-100,0.9253805917714107,0.9265163839181966,0.9253805917714107,0.8929603332810715,0.9484312100454962,0.8934816629320496,1.109121322631836
fc_mm_0-100,0.9266308590700434,0.9255606215688099,0.9266308590700434,0.8943736372423404,0.9511652942431083,0.8992784859490429,1.1380207538604736
fc_mm_0-100,0.9263537455317422,0.9258431153344513,0.9263537455317422,0.8939060040476727,0.9516578818447078,0.9018751448331533,1.2497186660766602
fc_mm_0-100,0.926392055213766,0.9263412591317296,0.926392055213766,0.8941387828430272,0.9514012379854956,0.8985766579208297,1.1403892040252686
fc_mm_0-100,0.927989257721013,0.9317483949009026,0.927989257721013,0.8967447275332467,0.9516791778860605,0.8995406148540211,1.135134220123291
fc_mm_0-100,0.926946556542647,0.9283357345354836,0.926946556542647,0.8951578569988125,0.9510741466831929,0.8987412307365363,1.1403586864471436
fc_mm_0-100,0.9238672204353121,0.9263980645761608,0.9238672204353121,0.890917225950783,0.9512580384189903,0.8939999994369523,1.1854267120361328
fc_mm_0-100,0.9274172144072692,0.9273335501556474,0.9274172144072692,0.895685148203828,0.9524811263071437,0.8990157454155431,1.138812780380249
fc_mm_0-1000,0.9296040716917504,0.933438691084875,0.9296040716917504,0.8990665502652608,0.9552205716831071,0.9063562433116009,1.1229798793792725
fc_mm_0-1000,0.9293241534354363,0.9299563966972818,0.9293241534354363,0.8985500750733927,0.9544531692966373,0.906430825404613,1.1247429847717285
fc_mm_0-1000,0.9303933812051202,0.9311174891213776,0.9303933812051202,0.9002170653657663,0.9556024276542717,0.9097015418494105,1.2010276317596436
fc_mm_0-1000,0.9295416224317742,0.9345077623872827,0.9295416224317742,0.8990899537150906,0.9536354581658071,0.9076968677415002,1.1872127056121826
fc_mm_0-1000,0.9298645358636619,0.9370042213666094,0.9298645358636619,0.8998930767174552,0.9551484583187079,0.9068690149927005,1.1389744281768799
fc_mm_0-1000,0.9302075038643496,0.9355094427605503,0.9302075038643496,0.8997622998609679,0.9560921647002387,0.9093297317133217,1.104551076889038
fc_mm_0-1000,0.9282680657048279,0.9306377230167233,0.9282680657048279,0.8968799102132434,0.9539074203025101,0.9066127516695242,1.1872308254241943
fc_mm_0-1000,0.9305106708507017,0.935682326621924,0.9305106708507017,0.9002085061542946,0.9551621955448543,0.906417203762446,1.1538903713226318
fc_mm_0-1000,0.93047744031996,0.933988633187366,0.93047744031996,0.9001077489449583,0.9552147879198573,0.9087282449781203,1.1091151237487793
fc_mm_0-1000,0.9301719157441094,0.9353847586239001,0.9301719157441094,0.8998611670921222,0.9543332198057729,0.9071153366134994,1.1403868198394775
lr_none,0.9189008158007729,0.9544416489258758,0.9189008158007729,0.9126170472630372,0.9628041938913042,0.9469496903159622,1.733940601348877
lr_none,0.9198739416421935,0.9498491412656661,0.9198739416421935,0.9132427733303581,0.9633812152872573,0.9486717388806417,1.635556697845459
