Dataset,Precision,Recall,Accuracy,F1,ROC_AUC,P_R_AUC,Runtime(seconds)
fc_none,0.9044147491335977,0.8447891510310236,0.9044147491335977,0.8559395807354775,0.9022169046407985,0.879540969038718,2.9114017486572266
fc_none,0.906595465617388,0.8460427633111287,0.906595465617388,0.8586016167919445,0.909008295147913,0.8860087096441283,1.546515941619873
fc_none,0.9038881948782012,0.844108057755007,0.9038881948782012,0.8548383292846867,0.9048311179077744,0.8810076015545902,1.5308771133422852
fc_none,0.9045224561184334,0.8436495738437892,0.9045224561184334,0.8556043644608189,0.9041305988917776,0.8815218689969582,1.5777900218963623
fc_none,0.9065451196478467,0.8440469536053661,0.9065451196478467,0.8582186752551685,0.9066664130659132,0.8838531283658356,1.611189842224121
fc_none,0.9048660128677619,0.8409016813376182,0.9048660128677619,0.8556466518174495,0.9051703848237259,0.8830262017722388,1.5309419631958008
fc_none,0.9021698407742741,0.8362188686232757,0.9021698407742741,0.8521759641467155,0.9002119355895908,0.878056228410581,1.5621323585510254
fc_none,0.9046013610538802,0.8425500301806194,0.9046013610538802,0.8558626544665597,0.9035432364754464,0.8818718511644519,1.6090035438537598
fc_none,0.904657080854917,0.8414045829854346,0.904657080854917,0.8559160080217058,0.9046896618137084,0.8828970752402707,1.7027225494384766
fc_none,0.9043098063710181,0.8446669771774569,0.9043098063710181,0.8554648804188876,0.9049322986912485,0.8810388957144039,1.640211582183838
fc_std,0.9020355240341805,0.8354383358098069,0.9020355240341805,0.8515915276298663,0.901593795506884,0.8799162455065885,1.6089975833892822
fc_std,0.9008087684236823,0.8347272558312424,0.9008087684236823,0.8497504907409597,0.8997668581638963,0.8776213949408193,1.64023756980896
fc_std,0.9005714642600631,0.8329766446450172,0.9005714642600631,0.8490136570561457,0.9004464936965756,0.8770739796314608,1.7027266025543213
fc_std,0.9020073049667531,0.8341942389129322,0.9020073049667531,0.8509850462853074,0.9008084115915228,0.8786169090841954,1.5465106964111328
fc_std,0.9016383201361883,0.8373390358421273,0.9016383201361883,0.851188507159397,0.901996170371738,0.8790019883337996,1.515355110168457
fc_std,0.9007535924359914,0.8344395624941573,0.9007535924359914,0.8487816474503745,0.9003045406319379,0.8766346486042508,1.5464985370635986
fc_std,0.9001186276652202,0.8311694355251524,0.9001186276652202,0.8480805299019492,0.8993752421156734,0.8772922724412583,1.7495918273925781
fc_std,0.9013178439822622,0.8365017239772622,0.9013178439822622,0.8503291810732725,0.9008808796439219,0.8775726478620345,1.6402781009674072
fc_std,0.9018199981269316,0.8342407743496673,0.9018199981269316,0.8507498101746392,0.9010513632513948,0.8784846787129494,1.6402373313903809
fc_std,0.8981637624133408,0.8309498299715843,0.8981637624133408,0.84544291198635,0.8968923756306342,0.8734962091173513,1.5621328353881836
fc_mm_0-1,0.8997579826684362,0.8329537531954451,0.8997579826684362,0.8480904831763759,0.8988580520515683,0.875648694289218,1.624617099761963
fc_mm_0-1,0.8992726023976024,0.8324802233597022,0.8992726023976024,0.8472047924608718,0.8991722391863919,0.8752741738864808,1.5006251335144043
fc_mm_0-1,0.9000109226520199,0.8292546496993427,0.9000109226520199,0.8473849671334667,0.8981029524420377,0.8759079046349991,1.5199196338653564
fc_mm_0-1,0.901800634048069,0.8358789225215218,0.901800634048069,0.8517260894170912,0.9022257785500856,0.8807196455721726,1.6412441730499268
fc_mm_0-1,0.9010973572889187,0.8375256195267374,0.9010973572889187,0.8501986003404577,0.901279217863344,0.8777234139056356,1.6827521324157715
fc_mm_0-1,0.9020354645354646,0.8384830153559796,0.9020354645354646,0.8516802949378457,0.9022055277556524,0.8792471859608683,1.5777578353881836
